SYMBOL,P
RASSF7,0.40638
PHRF1,0.48826
IRF7,0.55878
CDHR5,0.78831
SCT,0.8984
DRD4,0.31137
DEAF1,0.52111
TMEM80,0.93267
EPS8L2,0.70611
TALDO1,0.81909
GATD1,0.9775
CEND1,0.88039
SLC25A22,0.28002
PANO1,0.16865
PIDD1,0.71066
RPLP2,0.81188
PNPLA2,0.61281
CRACR2B,0.74466
CD151,0.42892
POLR2L,0.4498
TSPAN4,0.61021
CHID1,0.71209
AP2A2,0.90903
MUC6,0.80178
LINC02688,0.8835
MUC2,0.83531
MUC5AC,0.9513
MUC5B,0.54957
TOLLIP,0.61961
BRSK2,0.74804
MOB2,0.23236
DUSP8,0.11261
NA,0.11343
KRTAP5-3,0.37702
KRTAP5-4,0.74891
KRTAP5-5,0.29247
IFITM10,0.62755
CTSD,0.68703
SYT8,0.66465
LSP1,0.8165
TNNT3,0.95799
MRPL23,0.28635
INS-IGF2,0.087731
IGF2,0.0949
INS,0.15187
TH,0.0095774
ASCL2,0.21584
C11orf21,0.38938
TSPAN32,0.75364
CD81,0.96347
TSSC4,0.7251
TRPM5,0.62209
KCNQ1,0.40952
CDKN1C,0.62595
SLC22A18AS,0.21788
SLC22A18,0.66801
PHLDA2,0.90496
NAP1L4,0.43721
CARS1,0.40405
OSBPL5,0.058919
MRGPRE,0.35494
ZNF195,0.58576
ART5,0.072344
ART1,0.82426
CHRNA10,0.96926
NUP98,0.74971
PGAP2,0.7537
RHOG,0.019595
STIM1,0.19112
RRM1,0.54523
OR52B4,0.45381
TRIM21,0.22986
OR52K2,0.053319
OR52K1,0.26334
OR52M1,0.48728
C11orf40,0.15681
OR52I2,0.80375
OR52I1,0.54287
TRIM68,0.3491
OR51D1,0.52163
OR51E1,0.24119
OR51E2,0.2536
OR51F1,0.42119
OR52R1,0.038907
OR51F2,0.12287
OR51S1,0.17029
OR51T1,0.06486
OR51A7,0.19489
OR51G2,0.314
OR51G1,0.011058
OR51A4,0.62591
OR51A2,0.96116
MMP26,0.45689
OR51L1,0.4252
OR52J3,0.85963
OR52E2,0.89079
OR52A5,0.7984
OR52A1,0.34596
OR51V1,0.78626
HBB,0.70379
HBD,0.58488
HBG1,0.22293
HBG2,0.21602
HBE1,0.42851
OR51B4,0.10178
OR51B2,0.05158
OR51B5,0.23985
OR51B6,0.28037
OR51M1,0.16848
OR51Q1,0.49972
OR51I1,0.91455
OR51I2,0.45917
OR52D1,0.80853
UBQLN3,0.73044
UBQLNL,0.034279
OLFM5P,0.19295
OR52H1,0.12465
OR52B6,0.9521
TRIM6,0.59955
TRIM6-TRIM34,0.80873
TRIM34,0.86446
TRIM5,0.65824
TRIM22,0.97796
OR52N4,0.47926
OR56B1,0.55101
OR52N5,0.2002
OR52N1,0.44368
OR52N2,0.3683
OR52E6,0.5732
OR52E8,0.7132
OR52E4,0.54334
OR56A3,0.18332
OR56A5,0.27522
OR52L1,0.26161
OR56A4,0.73141
OR56A1,0.46277
OR56B4,0.81492
OR52B2,0.06309
OR52W1,0.068271
C11orf42,0.010028
FAM160A2,0.05242
CNGA4,0.12329
CCKBR,0.017362
CAVIN3,0.57245
SMPD1,0.49241
APBB1,0.69525
HPX,0.90544
TRIM3,0.84057
ARFIP2,0.87243
TIMM10B,0.91772
DNHD1,0.82788
RRP8,0.031212
ILK,0.00039887
TAF10,0.0020412
TPP1,1.4436E-06
DCHS1,0.000019817
MRPL17,0.19312
OR2AG2,0.26848
OR2AG1,0.60461
OR6A2,0.053684
OR10A5,0.82961
OR10A2,0.35915
OR10A4,0.04782
OR2D2,0.01009
OR2D3,0.21301
ZNF215,0.27135
ZNF214,0.74215
NLRP14,0.25204
RBMXL2,0.80185
SYT9,0.23479
OLFML1,0.28749
PPFIBP2,0.37858
CYB5R2,0.41232
OVCH2,0.93553
OR5P2,0.8577
OR5P3,0.30865
OR10A6,0.5869
NLRP10,0.55528
EIF3F,0.89985
TUB,0.07013
RIC3,0.18089
LMO1,0.20586
STK33,0.067648
TRIM66,0.045912
RPL27A,0.25292
DENND2B,0.77614
AKIP1,0.47306
C11orf16,0.34379
ASCL3,0.22156
TMEM9B,0.20942
NRIP3,0.42248
SCUBE2,0.6019
DENND5A,0.0093571
TMEM41B,0.012183
IPO7,0.35717
ZNF143,0.52289
WEE1,0.37372
SWAP70,0.039282
NA,0.0141
SBF2,0.089715
ADM,0.35696
AMPD3,0.10506
MTRNR2L8,0.23168
RNF141,0.017505
LYVE1,0.065513
IRAG1,0.013298
CTR9,0.21876
EIF4G2,0.33748
ZBED5,0.10958
GALNT18,0.35979
CSNK2A3,0.2304
USP47,0.037707
DKK3,0.035938
MICAL2,0.58032
MICALCL,0.3173
PARVA,0.00040012
TEAD1,0.087685
RASSF10,0.54537
ARNTL,0.13994
BTBD10,0.62547
PTH,0.48325
FAR1,0.97331
SPON1,0.12209
RRAS2,0.97973
COPB1,0.46885
PSMA1,0.41992
PDE3B,0.67473
CYP2R1,0.66801
CALCA,0.73572
CALCB,0.99973
INSC,0.35619
SOX6,0.50973
C11orf58,0.57333
NA,0.7782
PLEKHA7,0.44033
RPS13,0.86701
PIK3C2A,0.67126
NUCB2,0.6116
NCR3LG1,0.86075
KCNJ11,0.46162
ABCC8,0.1937
USH1C,0.78972
OTOG,0.10436
MYOD1,0.49432
KCNC1,0.069269
SERGEF,0.81171
TPH1,0.54389
SAAL1,0.19957
MRGPRX3,0.18006
MRGPRX4,0.44213
SAA4,0.91916
SAA2-SAA4,0.84715
SAA2,0.69235
SAA1,0.94552
HPS5,0.73472
GTF2H1,0.91889
LDHA,0.69127
LDHC,0.60071
LDHAL6A,0.25074
TSG101,0.22802
UEVLD,0.23447
SPTY2D1,0.094319
TMEM86A,0.42537
IGSF22,0.75308
PTPN5,0.78243
MRGPRX1,0.45345
MRGPRX2,0.54812
ZDHHC13,0.75014
CSRP3,0.85862
E2F8,0.95164
NAV2,0.2635
DBX1,0.54321
HTATIP2,0.10994
PRMT3,0.34161
SLC6A5,0.32072
NELL1,0.071605
ANO5,0.066041
SLC17A6,0.46626
FANCF,0.39132
GAS2,0.99882
SVIP,0.64386
CCDC179,0.69864
LUZP2,0.23339
ANO3,0.3283
MUC15,0.52661
SLC5A12,0.5826
FIBIN,0.95251
BBOX1,0.87751
CCDC34,0.51341
LGR4,0.73648
LIN7C,0.50439
BDNF,0.73557
KIF18A,0.109
METTL15,0.095404
KCNA4,0.66983
FSHB,0.49218
ARL14EP,0.22853
MPPED2,0.50371
NA,0.074045
DCDC1,0.47265
DNAJC24,0.53931
IMMP1L,0.64792
ELP4,0.78404
PAX6,0.84996
RCN1,0.23013
WT1,0.38317
EIF3M,0.74357
CCDC73,0.64419
PRRG4,0.34813
QSER1,0.28665
DEPDC7,0.10427
TCP11L1,0.073099
CSTF3,0.10642
HIPK3,0.35449
KIAA1549L,0.91594
C11orf91,0.28044
CD59,0.32794
FBXO3,0.31976
LMO2,0.46266
CAPRIN1,0.070235
NAT10,0.11065
ABTB2,0.0013153
CAT,0.080672
ELF5,0.082047
EHF,0.72812
APIP,0.98923
PDHX,0.99793
CD44,0.2034
SLC1A2,0.037681
PAMR1,0.17569
FJX1,0.99785
TRIM44,0.8429
LDLRAD3,0.52708
COMMD9,0.57495
PRR5L,0.31807
TRAF6,0.47804
RAG1,0.90442
RAG2,0.74207
IFTAP,0.8621
LRRC4C,0.25051
API5,0.54482
TTC17,0.3837
HSD17B12,0.42805
ALKBH3,0.46396
C11orf96,0.33006
ACCSL,0.16308
ACCS,0.26768
EXT2,0.98071
ALX4,0.33588
CD82,0.53216
TSPAN18,0.2145
TP53I11,0.85358
PRDM11,0.098948
NA,0.3828
SYT13,0.48211
CHST1,0.71248
SLC35C1,0.8514
CRY2,0.76063
MAPK8IP1,0.49655
C11orf94,0.6715
PEX16,0.06552
LARGE2,0.2845
PHF21A,0.06913
CREB3L1,0.39181
DGKZ,0.0098707
MDK,0.21967
CHRM4,0.088131
AMBRA1,0.054946
HARBI1,0.14446
ATG13,0.050318
ARHGAP1,0.040394
ZNF408,0.022251
F2,0.023104
CKAP5,0.058371
LRP4,0.058487
C11orf49,0.25769
ARFGAP2,0.55317
PACSIN3,0.41093
DDB2,0.14187
ACP2,0.078404
NR1H3,0.15736
MADD,0.26493
MYBPC3,0.3334
SPI1,0.060462
SLC39A13,0.097104
PSMC3,0.035922
RAPSN,0.040255
CELF1,0.30778
PTPMT1,0.52078
KBTBD4,0.43606
NDUFS3,0.10397
FAM180B,0.80237
C1QTNF4,0.51108
MTCH2,0.21782
AGBL2,0.083524
FNBP4,0.064168
NUP160,0.049426
PTPRJ,0.58647
OR4B1,0.75485
OR4X2,0.4507
OR4X1,0.20795
OR4S1,0.70644
OR4C3,0.6606
OR4A47,0.1033
TRIM49B,0.2347
TRIM64C,0.2965
FOLH1,0.65492
NA,0.80601
OR4C13,0.79956
OR4C12,0.69984
OR4A5,0.4784
OR4C46,0.73035
TRIM48,0.82882
OR4A16,0.88242
OR4A15,0.57079
OR4C15,0.6533
OR4C16,0.75104
OR4C11,0.42168
OR4P4,0.2024
OR4S2,0.30203
OR4C6,0.4409
OR5D13,0.8209
OR5D14,0.8543
OR5L1,0.92681
OR5D18,0.44328
OR5L2,0.68762
OR5D16,0.48327
TRIM51,0.80988
OR5W2,0.84729
OR5I1,0.94611
OR10AG1,0.71221
OR5F1,0.77588
OR5AS1,0.52292
OR8I2,0.56566
OR8H2,0.82143
OR8H3,0.83734
OR8J3,0.84467
OR8K5,0.5299
OR5J2,0.73793
OR5T2,0.65204
OR5T3,0.4491
OR5T1,0.12139
OR8H1,0.54919
OR8K3,0.098831
OR8K1,0.13446
OR8J1,0.58813
OR8U1,0.077235
OR8U3,0.18541
OR5M9,0.34825
OR5M3,0.69379
OR5M8,0.37407
OR5M11,0.65276
OR5M10,0.64841
OR5M1,0.22359
OR5AP2,0.55813
OR5AR1,0.2049
OR9G1,0.15701
OR9G4,0.60408
OR5AK2,0.057212
LRRC55,0.37454
APLNR,0.6468
TNKS1BP1,0.16491
SSRP1,0.2427
P2RX3,0.016009
PRG3,0.50742
PRG2,0.78778
SLC43A3,0.58671
RTN4RL2,0.66307
SLC43A1,0.37196
TIMM10,0.10867
SMTNL1,0.15169
UBE2L6,0.26116
SERPING1,0.063106
YPEL4,0.10747
CLP1,0.11126
ZDHHC5,0.01543
MED19,0.029372
TMX2,0.024091
SELENOH,0.17852
BTBD18,0.082217
CTNND1,0.011411
OR9Q1,0.26466
OR6Q1,0.33744
OR9I1,0.274
OR9Q2,0.1267
OR1S2,0.35547
OR1S1,0.4111
OR10Q1,0.0070008
OR10W1,0.098168
OR5B17,0.98829
OR5B3,0.76618
OR5B2,0.054359
OR5B12,0.15623
OR5B21,0.16152
LPXN,0.0077111
ZFP91,0.0022791
CNTF,0.039175
GLYAT,0.78857
GLYATL2,0.82737
GLYATL1,0.00080292
FAM111B,0.060485
FAM111A,0.14481
DTX4,0.64956
MPEG1,0.80391
OR5AN1,0.3156
OR5A2,0.35571
OR5A1,0.32984
OR4D6,0.61438
OR4D10,0.65311
OR4D11,0.7995
OR4D9,0.58959
OSBP,0.86583
PATL1,0.73558
OR10V1,0.54998
STX3,0.5628
MRPL16,0.53146
CBLIF,0.91729
TCN1,0.04304
OOSP2,0.51722
MS4A3,0.29943
MS4A2,0.66544
MS4A6A,0.39527
MS4A4E,0.88042
MS4A4A,0.96377
MS4A6E,0.55999
MS4A7,0.1168
MS4A14,0.063779
MS4A5,0.20737
MS4A1,0.61987
MS4A12,0.41768
MS4A13,0.16269
MS4A8,0.12552
MS4A18,0.28589
MS4A15,0.87694
MS4A10,0.63967
CCDC86,0.76032
PTGDR2,0.49479
ZP1,0.90485
PRPF19,0.59979
TMEM109,0.56185
TMEM132A,0.20763
SLC15A3,0.10992
CD6,0.37105
CD5,0.94963
VPS37C,0.8458
PGA5,0.83259
VWCE,0.80475
DDB1,0.86489
TKFC,0.7645
CYB561A3,0.61339
TMEM138,0.64391
TMEM216,0.89358
CPSF7,0.91234
SDHAF2,0.95176
PPP1R32,0.32716
LRRC10B,0.17685
SYT7,0.36121
DAGLA,0.73695
MYRF,0.77175
TMEM258,0.57321
FEN1,0.50124
FADS1,0.58284
FADS2,0.72174
FADS3,0.93338
RAB3IL1,0.77744
BEST1,0.70173
FTH1,0.95599
INCENP,0.65225
SCGB1D1,0.57708
SCGB2A1,0.18134
SCGB1D2,0.055006
SCGB2A2,0.1137
SCGB1D4,0.12617
ASRGL1,0.063431
SCGB1A1,0.17955
AHNAK,0.15231
EEF1G,0.57363
TUT1,0.7776
MTA2,0.81162
EML3,0.80326
ROM1,0.77879
B3GAT3,0.070863
GANAB,0.86587
INTS5,0.63861
LBHD1,0.92234
CSKMT,0.94613
UQCC3,0.9266
UBXN1,0.21979
LRRN4CL,0.29919
BSCL2,0.43928
GNG3,0.80009
HNRNPUL2,0.51763
TTC9C,0.41883
ZBTB3,0.50534
POLR2G,0.74597
TAF6L,0.87765
TMEM179B,0.66995
TMEM223,0.776
NXF1,0.71486
STX5,0.76708
WDR74,0.6169
SLC3A2,0.81435
CHRM1,0.88579
SLC22A6,0.7253
SLC22A8,0.73596
SLC22A24,0.084294
SLC22A25,0.86172
SLC22A10,0.3655
SLC22A9,0.73367
PLAAT5,0.0781
LGALS12,0.63496
PLAAT4,0.088947
PLAAT2,0.17279
PLAAT3,0.084413
ATL3,0.07045
RTN3,0.088353
C11orf95,0.18568
SPINDOC,0.0011088
MARK2,0.0054962
RCOR2,0.0082934
NAA40,0.23658
COX8A,0.37599
OTUB1,0.18796
MACROD1,0.51593
FLRT1,0.51444
STIP1,0.71702
FERMT3,0.80922
TRPT1,0.44556
NUDT22,0.78188
DNAJC4,0.97863
VEGFB,0.61094
FKBP2,0.88954
PPP1R14B,0.78616
PLCB3,0.77823
BAD,0.83527
GPR137,0.4209
KCNK4,0.21454
CATSPERZ,0.59729
ESRRA,0.47389
TRMT112,0.83247
PRDX5,0.46219
CCDC88B,0.77892
RPS6KA4,0.87549
SLC22A11,0.25883
SLC22A12,0.69827
NRXN2,0.55523
RASGRP2,0.098178
PYGM,0.22221
SF1,0.085454
MAP4K2,0.4465
MEN1,0.35216
CDC42BPG,0.10485
EHD1,0.543
ATG2A,0.31353
PPP2R5B,0.19636
GPHA2,0.9871
MAJIN,0.90631
BATF2,0.86646
ARL2,0.28926
SNX15,0.94966
SAC3D1,0.95478
NAALADL1,0.75452
CDCA5,0.77252
ZFPL1,0.98093
TMEM262,0.36378
VPS51,0.85724
TM7SF2,0.49895
ZNHIT2,0.67068
FAU,0.6128
MRPL49,0.84568
SYVN1,0.21935
SPDYC,0.96021
CAPN1,0.65519
SLC22A20P,0.30592
POLA2,0.26816
CDC42EP2,0.6481
DPF2,0.23514
TIGD3,0.59414
SLC25A45,0.41175
FRMD8,0.56486
LOC101927789,0.077023
SCYL1,0.32656
LTBP3,0.1598
ZNRD2,0.25079
FAM89B,0.80109
EHBP1L1,0.1701
KCNK7,0.17542
MAP3K11,0.50838
PCNX3,0.73108
SIPA1,0.71764
RELA,0.83466
KAT5,0.62107
RNASEH2C,0.73544
AP5B1,0.90527
OVOL1,0.42969
NA,0.25123
SNX32,0.36776
CFL1,0.60802
MUS81,0.99512
EFEMP2,0.69184
CTSW,0.69514
FIBP,0.85864
CCDC85B,0.46837
FOSL1,0.97902
C11orf68,0.22687
DRAP1,0.1268
TSGA10IP,0.12527
SART1,0.49393
EIF1AD,0.17692
BANF1,0.13191
CST6,0.12632
CATSPER1,0.48894
GAL3ST3,0.19429
SF3B2,0.66248
PACS1,0.48841
KLC2,0.25903
RAB1B,0.051686
CNIH2,0.40691
YIF1A,0.15773
TMEM151A,0.22546
CD248,0.070893
RIN1,0.1442
BRMS1,0.068131
B4GAT1,0.7358
SLC29A2,0.15982
NPAS4,0.5358
MRPL11,0.052975
PELI3,0.48318
DPP3,0.81057
BBS1,0.4452
ZDHHC24,0.60709
ACTN3,0.49658
CTSF,0.6334
CCDC87,0.43318
CCS,0.13681
RBM14,0.86977
RBM14-RBM4,0.77065
RBM4,0.62624
RBM4B,0.78442
SPTBN2,0.74831
C11orf80,0.32552
RCE1,0.52503
PC,0.32214
LRFN4,0.38624
C11orf86,0.77638
SYT12,0.02782
RHOD,0.51584
KDM2A,0.57386
GRK2,0.70901
ANKRD13D,0.33097
SSH3,0.75277
POLD4,0.89723
CLCF1,0.80679
RAD9A,0.13754
PPP1CA,0.92158
TBC1D10C,0.16434
CARNS1,0.40678
RPS6KB2,0.25013
PTPRCAP,0.33328
CORO1B,0.29732
GPR152,0.00063622
CABP4,0.00051032
TMEM134,0.0010238
AIP,0.00074189
PITPNM1,0.0099402
CDK2AP2,0.026363
CABP2,0.17514
GSTP1,0.31954
NDUFV1,0.0011018
NUDT8,0.14407
TBX10,0.21824
ACY3,0.17001
ALDH3B2,0.097239
UNC93B1,0.77594
ALDH3B1,0.4888
NDUFS8,0.43815
TCIRG1,0.27465
CHKA,0.29082
KMT5B,0.33179
C11orf24,0.90257
LRP5,0.66927
PPP6R3,0.13498
GAL,0.25964
TESMIN,0.67968
CPT1A,0.11229
MRPL21,0.22984
IGHMBP2,0.29829
MRGPRD,0.67775
MRGPRF,0.067875
TPCN2,0.53881
MYEOV,0.083748
CCND1,0.72451
LTO1,0.67608
FGF19,0.69577
FGF4,0.17537
FGF3,0.285
ANO1,0.99035
FADD,0.6809
PPFIA1,0.132
CTTN,0.25973
SHANK2,0.42019
DHCR7,0.84142
NADSYN1,0.79334
KRTAP5-7,0.76605
KRTAP5-9,0.17982
KRTAP5-10,0.053629
ZNF705E,0.11634
DEFB108B,0.40353
DEFB131B,0.13747
RNF121,0.20207
IL18BP,0.43645
NUMA1,0.23696
LRTOMT,0.21652
LAMTOR1,0.32059
ANAPC15,0.11467
FOLR3,0.94751
FOLR1,0.36897
FOLR2,0.52018
INPPL1,0.83697
PHOX2A,0.36581
CLPB,0.57434
PDE2A,0.14391
ARAP1,0.076013
STARD10,0.15908
ATG16L2,0.84551
FCHSD2,0.52174
P2RY2,0.24672
P2RY6,0.8816
ARHGEF17,0.17173
RELT,0.070519
FAM168A,0.092531
PLEKHB1,0.044852
RAB6A,0.28957
MRPL48,0.043597
COA4,0.31351
PAAF1,0.055445
DNAJB13,0.064468
UCP2,0.16482
UCP3,0.3161
C2CD3,0.2269
PPME1,0.41621
P4HA3,0.0023337
PGM2L1,0.064326
KCNE3,0.88483
LIPT2,0.35559
POLD3,0.45578
CHRDL2,0.28085
RNF169,0.84326
XRRA1,0.73798
SPCS2,0.6031
NEU3,0.94748
OR2AT4,0.85919
SLCO2B1,0.12559
TPBGL,0.80324
ARRB1,0.57055
RPS3,0.084107
KLHL35,0.12958
GDPD5,0.86396
SERPINH1,0.046544
MAP6,0.57033
MOGAT2,0.4215
DGAT2,0.82299
UVRAG,0.86842
WNT11,0.53555
THAP12,0.74814
GVQW3,0.85212
EMSY,0.62803
LRRC32,0.61198
TSKU,0.49968
ACER3,0.47782
B3GNT6,0.99889
CAPN5,0.20454
OMP,0.6259
MYO7A,0.51877
GDPD4,0.64439
PAK1,0.39132
AQP11,0.75839
CLNS1A,0.82175
RSF1,0.78214
AAMDC,0.70046
INTS4,0.82022
KCTD14,0.0072409
NDUFC2-KCTD14,0.0051009
THRSP,0.08003
NDUFC2,0.0068361
ALG8,0.0054368
KCTD21,0.13525
USP35,0.000070219
GAB2,0.00016172
NARS2,0.000063619
TENM4,0.40197
FAM181B,0.83107
PRCP,0.5623
DDIAS,0.53514
RAB30,0.98439
PCF11,0.92615
ANKRD42,0.29862
CCDC90B,0.19803
DLG2,0.087915
TMEM126B,0.047614
TMEM126A,0.10977
CREBZF,0.39323
CCDC89,0.02826
SYTL2,0.022487
CCDC83,0.097723
PICALM,0.18876
EED,0.36915
HIKESHI,0.37953
CCDC81,0.80113
ME3,0.82209
PRSS23,0.87734
FZD4,0.64541
TMEM135,0.29683
RAB38,0.042261
CTSC,0.39537
GRM5,0.92787
TYR,0.83346
NOX4,0.88577
FOLH1B,0.14668
TRIM77,0.18009
TRIM49,0.215
NAALAD2,0.66697
CHORDC1,0.29713
FAT3,0.5256
MTNR1B,0.5727
SLC36A4,0.75627
DEUP1,0.35246
SMCO4,0.2122
CEP295,0.69944
TAF1D,0.65709
C11orf54,0.61454
MED17,0.31543
VSTM5,0.22142
HEPHL1,0.4758
PANX1,0.69603
IZUMO1R,0.22281
GPR83,0.2937
MRE11,0.67364
ANKRD49,0.62827
C11orf97,0.67475
FUT4,0.26316
PIWIL4,0.74993
AMOTL1,0.5141
CWC15,0.088067
KDM4D,0.066719
KDM4E,0.92872
SRSF8,0.20991
ENDOD1,0.23724
SESN3,0.57887
FAM76B,0.68077
CEP57,0.66867
MTMR2,0.83942
MAML2,0.22194
CCDC82,0.30811
JRKL,0.31777
CNTN5,0.16768
ARHGAP42,0.94992
NA,0.94826
PGR,0.70136
TRPC6,0.77436
ANGPTL5,0.23561
CEP126,0.16801
CFAP300,0.71583
YAP1,0.69329
BIRC3,0.72762
BIRC2,0.96011
TMEM123,0.85604
MMP7,0.84401
MMP20,0.058372
MMP27,0.29271
MMP8,0.26518
MMP10,0.88658
MMP1,0.88151
MMP3,0.30359
MMP12,0.1683
MMP13,0.20924
DCUN1D5,0.22535
DYNC2H1,0.51936
PDGFD,0.13435
DDI1,0.23241
CASP12,0.45446
CASP4,0.75645
CASP5,0.32797
CASP1,0.26688
CARD16,0.39916
CARD17,0.73448
CARD18,0.20707
GRIA4,0.33652
MSANTD4,0.47734
KBTBD3,0.092325
AASDHPPT,0.062261
GUCY1A2,0.73931
CWF19L2,0.40482
ALKBH8,0.40545
ELMOD1,0.0023946
SLN,0.39218
SLC35F2,0.2916
RAB39A,0.6894
CUL5,0.085574
ACAT1,0.060066
NPAT,0.33771
ATM,0.37491
C11orf65,0.31819
POGLUT3,0.17392
EXPH5,0.16787
DDX10,0.16734
C11orf87,0.949
ZC3H12C,0.47368
RDX,0.38454
FDX1,0.56325
ARHGAP20,0.17617
C11orf53,0.55503
COLCA1,0.6586
COLCA2,0.57767
POU2AF1,0.77271
LOC644277,0.92051
BTG4,0.92085
HOATZ,0.67554
LAYN,0.70746
SIK2,0.34842
PPP2R1B,0.17022
ALG9,0.18913
FDXACB1,0.20962
C11orf1,0.042776
CRYAB,0.0438
HSPB2,0.11281
C11orf52,0.36328
DIXDC1,0.37149
DLAT,0.49022
PIH1D2,0.39165
NKAPD1,0.47949
TIMM8B,0.3471
SDHD,0.3012
TEX12,0.37183
IL18,0.51342
BCO2,0.30493
PTS,0.67031
PLET1,0.49435
NCAM1,0.50783
TTC12,0.83633
ANKK1,0.18591
DRD2,0.14137
TMPRSS5,0.061356
ZW10,0.10148
CLDN25,0.02833
USP28,0.049693
HTR3B,0.51156
HTR3A,0.53583
ZBTB16,0.80835
NNMT,0.63105
C11orf71,0.39482
RBM7,0.80576
REXO2,0.056403
NXPE1,0.32215
NXPE4,0.17516
NXPE2,0.062521
CADM1,0.43873
BUD13,0.76956
ZPR1,0.47161
APOA5,0.23163
APOA4,0.73
APOC3,0.26625
APOA1,0.91299
SIK3,0.23297
PAFAH1B2,0.18603
SIDT2,0.61556
TAGLN,0.24848
PCSK7,0.39181
RNF214,0.76658
BACE1,0.62037
CEP164,0.91944
DSCAML1,0.11658
FXYD2,0.7398
FXYD6-FXYD2,0.6124
FXYD6,0.45831
TMPRSS13,0.19716
IL10RA,0.60903
TMPRSS4,0.49539
SCN4B,0.23641
SCN2B,0.95603
JAML,0.57451
MPZL3,0.77314
MPZL2,0.93283
CD3E,0.98389
CD3D,0.88513
CD3G,0.83264
UBE4A,0.59645
ATP5MG,0.65672
KMT2A,0.60491
TTC36,0.07415
TMEM25,0.88213
IFT46,0.59108
ARCN1,0.28237
PHLDB1,0.19555
TREH,0.070408
DDX6,0.42471
CXCR5,0.28904
BCL9L,0.044474
UPK2,0.97958
FOXR1,0.51728
CENATAC,0.81231
RPS25,0.95691
TRAPPC4,0.49697
SLC37A4,0.86899
HYOU1,0.22902
VPS11,0.86864
HMBS,0.82574
H2AX,0.53377
DPAGT1,0.47817
C2CD2L,0.57609
HINFP,0.59462
ABCG4,0.9907
NLRX1,0.68422
PDZD3,0.83224
CCDC153,0.25766
CBL,0.26457
MCAM,0.45109
RNF26,0.61299
MFRP,0.43898
C1QTNF5,0.43898
USP2,0.034318
THY1,0.12207
NECTIN1,0.27196
TRIM29,0.070252
OAF,0.43931
POU2F3,0.0233
TLCD5,0.59469
ARHGEF12,0.72474
GRIK4,0.38534
TBCEL,0.44258
TECTA,0.54113
SC5D,0.21294
SORL1,0.56949
UBASH3B,0.14784
CRTAM,0.00052714
JHY,0.21241
BSX,0.50637
HSPA8,0.070845
CLMP,0.11138
GRAMD1B,0.10334
SCN3B,0.2007
ZNF202,0.96739
OR6X1,0.74138
OR6M1,0.9387
TMEM225,0.10936
OR8D4,0.24209
OR4D5,0.20351
OR6T1,0.98679
OR10S1,0.29277
OR10G4,0.9153
OR10G9,0.29319
OR10G8,0.29594
OR10G7,0.25839
VWA5A,0.23099
OR8G2P,0.26305
OR8G1,0.70038
OR8G5,0.46214
OR8D1,0.86676
OR8D2,0.83817
OR8B2,0.64762
OR8B3,0.18873
OR8B4,0.66984
OR8B8,0.99268
OR8B12,0.5567
OR8A1,0.063915
PANX3,0.89926
TBRG1,0.1811
SIAE,0.66202
SPA17,0.50836
NRGN,0.42397
VSIG2,0.28968
ESAM,0.41249
MSANTD2,0.4815
ROBO3,0.057966
ROBO4,0.034706
HEPACAM,0.086289
HEPN1,0.26394
CCDC15,0.10072
SLC37A2,0.43077
TMEM218,0.38973
PKNOX2,0.58013
FEZ1,0.48376
LOC403312,0.78063
EI24,0.895
STT3A,0.20262
CHEK1,0.082548
ACRV1,0.035779
PATE1,0.039528
PATE2,0.41312
PATE3,0.45709
PATE4,0.45171
HYLS1,0.46769
PUS3,0.35915
DDX25,0.18805
VSIG10L2,0.54853
CDON,0.22024
RPUSD4,0.98113
FAM118B,0.95299
SRPRA,0.91271
FOXRED1,0.83983
TIRAP,0.83461
DCPS,0.80531
ST3GAL4,0.12882
KIRREL3,0.8219
ETS1,0.96093
FLI1,0.15247
KCNJ1,0.13615
KCNJ5,0.096834
C11orf45,0.16827
TP53AIP1,0.05837
ARHGAP32,0.14576
BARX2,0.4882
TMEM45B,0.75635
NFRKB,0.53507
PRDM10,0.62724
APLP2,0.383
ST14,0.30153
ZBTB44,0.28248
ADAMTS8,0.23882
ADAMTS15,0.28059
LINC02873,0.90722
SNX19,0.50341
NTM,0.78145
OPCML,0.19676
SPATA19,0.53793
IGSF9B,0.73844
JAM3,0.24892
NCAPD3,0.19482
VPS26B,0.19397
THYN1,0.36773
ACAD8,0.47587
GLB1L3,0.064715
GLB1L2,0.0082489
B3GAT1,0.67166
IQSEC3,0.19752
SLC6A12,0.8404
SLC6A13,0.13613
KDM5A,0.27696
CCDC77,0.28756
B4GALNT3,0.8241
NINJ2,0.27142
WNK1,0.75958
RAD52,0.45977
ERC1,0.36863
FBXL14,0.92835
WNT5B,0.31949
ADIPOR2,0.45475
CACNA2D4,0.32788
LRTM2,0.53687
DCP1B,0.95602
CACNA1C,0.46342
FKBP4,0.1318
ITFG2,0.11433
NRIP2,0.093235
TEX52,0.052616
FOXM1,0.23802
RHNO1,0.29692
TULP3,0.25969
TEAD4,0.35185
TSPAN9,0.047667
PRMT8,0.014142
CRACR2A,0.61641
PARP11,0.24661
CCND2,0.8536
TIGAR,0.91678
FGF23,0.5934
FGF6,0.70602
C12orf4,0.91263
RAD51AP1,0.75477
DYRK4,0.61119
AKAP3,0.31685
NDUFA9,0.10321
GALNT8,0.91692
KCNA6,0.76483
